EntryID,Source,Year,Month,Day,Asking Price,Real Price,Street,No,Street2,No2,Size,Revenu,brut,net,Price,SalesPrice,yield,yields,Charges,CreditF,Credit,Annuite,CreditFonc,InitMiseAPrix,Comment,Type,"Date 
Completed"
455,Figaro,1883,1,6,0,0,Rue de Commaille,4,,,,70570,0,,950000,,0.074284211,,,0,,,0,,,,India
456,Figaro,1883,1,11,0,0,Rue Boissy-D'Anglas,20,,,,14400,0,,170000,,0.084705882,,,0,,,0,,,,India
457,Figaro,1883,1,11,0,0,Rue de Turbigo,25,,,,19300,0,,250000,,0.0772,,,0,,,0,,,,India
458,Figaro,1883,1,16,0,0,Boulevard Morland,7,,,,26000,0,,349800,,0.074328188,,,0,,,0,,,,India
459,Figaro,1883,1,16,0,0,Rue Charlot,75,,,,8740,0,,80000,,0.10925,,,0,,,0,,,,India
460,Figaro,1883,1,16,0,0,Rue Vieille-du-Temple,37,,,,5294,0,,50000,,0.10588,,,0,,,0,,,,India
461,Figaro,1883,1,16,0,0,Rue Tiquetonne,48,,,,3295,0,,30000,,0.109833333,,,0,,,0,,,,India
462,Figaro,1883,1,21,0,0,Rue Neuve St-Augustin,33,,,602.55,40520,0,,400000,,0.1013,,,0,,,0,,,,India
463,Figaro,1883,1,21,0,0,Pass Tivoli,21,Rue d'Amsterdam,30,,11295,0,,175000,,0.064542857,,,0,,,0,,,,India
464,Figaro,1883,1,21,0,0,Rue Gregoire-de-Tours,42,,,,5540,1,,70000,,0.079142857,,,0,0,,0,,,,India
465,Figaro,1883,1,21,0,0,Rue Monge,110,,,,6900,0,,60000,,0.115,,,0,,,0,,,,India
466,Figaro,1883,1,26,0,0,Rue des Batignolles,69,,,255,17550,1,,260000,,0.0675,,,0,,,0,,,,India
467,Figaro,1883,1,31,0,0,Avenue d'Orleans,37,,,307.2,4630,0,,30000,,0.154333333,,,0,,,0,,,,India
468,Figaro,1883,2,1,0,0,Rue Taitbout,52,,,835,60940,0,,800000,,0.076175,,,0,,,0,,,,India
469,Figaro,1883,2,1,0,0,Rue des Jeuneurs,29,,,,54338,0,,800000,,0.0679225,,,0,,,0,,,,India
470,Figaro,1883,2,1,0,0,Rue des Beaux-Arts,11,,,,18500,1,,180000,,0.102777778,,,0,,,0,,,,India
471,Figaro,1883,2,1,0,0,Rue de la Reynie,17,,,,5600,1,,50000,,0.112,,,0,,,0,,,,India
472,Figaro,1883,2,1,0,0,Rue de Lourmel,58,,,1160,3000,0,,30000,,0.1,,,0,,,0,,,,India
473,Figaro,1883,2,1,0,0,Rue Ravignan,12,Rue des Trois-Freres,60,,7048,1,,40000,,0.1762,,,0,,,0,,,,India
474,Figaro,1883,2,1,0,0,Rue des Beauches,11,,,440,2662,0,,30000,,0.088733333,,,0,,,0,,,,India
475,Figaro,1883,2,6,0,0,Rue d'Abbeville,7_9,,,295.72,6700,0,,60000,,0.111666667,,,0,,,0,,,,India
476,Figaro,1883,2,6,0,0,Rue de Rocroy,1,,,336.04,13870,0,,120000,,0.115583333,,,0,,,0,,,,India
477,Figaro,1883,2,6,0,0,Rue du Four,42 bis,,,,13725,0,,200000,,0.068625,,,0,,,0,,,,India
478,Figaro,1883,2,11,0,0,Rue Guilhem,24_26,,,,16280,0,,200000,,0.0814,,,0,,,0,,,,India
479,Figaro,1883,2,11,0,0,Boulevard Montparnasse,13,,,997,24350,1,,350000,,0.069571429,,,0,,,0,,,,India
480,Figaro,1883,2,11,0,0,Rue Lecourbe,124,,,,10280,1,,130000,,0.079076923,,,0,,,0,,,,India
481,Figaro,1883,2,16,0,0,Rue Ferdinand-Bal,5,,,,15000,1,,180000,,0.083333333,,,0,,,0,,,,India
