entryid,propid,duplicate,Database,Stad,Street,No,day,month,year,price,appraisal,HerengrachtRem,EntryIDOrig,PropIDOrig
20491,9886,0,SAAuctions,Amsterdam,Korte Meerhuizenstraat,14,13,3,1925,15000,1,0,32374,19057
20492,9886,0,SAAuctions,Amsterdam,Korte Meerhuizenstraat,14,8,10,1979,84000,0,0,32362,19051
20493,9887,0,SAAuctions,Amsterdam,Korte Meerhuizenstraat,16,15,8,1922,20000,1,0,32375,19058
20494,9887,0,SAAuctions,Amsterdam,Korte Meerhuizenstraat,16,28,4,1923,16000,1,0,32376,19058
20495,9887,0,SAAuctions,Amsterdam,Korte Meerhuizenstraat,16,13,3,1925,15000,1,0,32377,19058
20496,9887,0,SAAuctions,Amsterdam,Korte Meerhuizenstraat,16,8,10,1979,88000,0,0,32363,19052
20497,9888,0,Verweij,Amsterdam,Korte Nieze,4,27,5,1874,5000,0,0,1400,202
20498,9888,0,Verweij,Amsterdam,Korte Nieze,4,30,10,1875,5000,0,0,1401,202
20499,9888,0,Verweij,Amsterdam,Korte Nieze,4,8,1,1896,6250,0,0,1402,202
20500,9888,0,Verweij,Amsterdam,Korte Nieze,4,1,9,1913,8050,0,0,1403,202
20501,9888,0,Verweij,Amsterdam,Korte Nieze,4,28,8,1930,16000,0,0,1404,202
20502,9888,0,Verweij,Amsterdam,Korte Nieze,4,19,12,1932,17000,0,0,1405,202
20503,9888,0,Verweij,Amsterdam,Korte Nieze,4,15,1,1934,8900,0,0,1406,202
20504,9889,0,SAAuctions,Amsterdam,Korte Prinsengracht,1,6,11,1922,22000,0,0,32380,19061
20505,9889,0,SAAuctions,Amsterdam,Korte Prinsengracht,1,11,4,1932,10300,0,0,32381,19061
20506,9889,0,SAAuctions,Amsterdam,Korte Prinsengracht,1,3,7,1933,14000,0,0,32382,19061
20507,9890,0,SAAuctions,Amsterdam,Korte Prinsengracht,4,,10,1948,12401,1,0,32386,19063
20508,9891,0,SAAuctions,Amsterdam,Korte Prinsengracht,6,2,6,1924,8000,0,0,32387,19064
20509,9892,0,SAAuctions,Amsterdam,Korte Prinsengracht,8,11,8,1950,14000,1,0,32388,19065
20510,9893,0,SAAuctions,Amsterdam,Korte Prinsengracht,12,15,1,1923,10000,0,0,32389,19066
20511,9894,0,SAAuctions,Amsterdam,Korte Prinsengracht,13,10,5,1940,10000,1,0,32391,19067
20512,9894,0,SAAuctions,Amsterdam,Korte Prinsengracht,13,9,8,1944,12000,1,0,32390,19067
20513,9894,0,SAAuctions,Amsterdam,Korte Prinsengracht,13,31,10,1949,7600,0,0,32392,19067
20514,9895,0,SAAuctions,Amsterdam,Korte Prinsengracht,14,15,1,1923,13000,0,0,32393,19068
20515,9896,0,SAAuctions,Amsterdam,Korte Prinsengracht,20,3,10,1955,25000,0,0,32394,19069
20516,9897,0,SAAuctions,Amsterdam,Korte Prinsengracht,22,7,4,1924,59800,0,0,32395,19070
20517,9898,0,SAAuctions,Amsterdam,Korte Prinsengracht,24,7,4,1924,19800,0,0,32396,19071
20518,9899,0,SAAuctions,Amsterdam,Korte Prinsengracht,30,7,4,1924,24800,0,0,32398,19073
20519,9900,0,SAAuctions,Amsterdam,Korte Prinsengracht,32,7,4,1924,14800,0,0,32399,19074
20520,9901,0,SAAuctions,Amsterdam,Korte Prinsengracht,34,7,4,1924,14800,0,0,32400,19075
20521,9902,0,SAAuctions,Amsterdam,Korte Prinsengracht,38,10,12,1936,12000,1,0,32401,19076
20522,9903,0,SAAuctions,Amsterdam,Korte Prinsengracht,48,5,4,1950,25000,1,0,32403,19078
20523,9904,0,SAAuctions,Amsterdam,Korte Prinsengracht,49,30,7,1928,14000,0,0,32406,19079
20524,9904,0,SAAuctions,Amsterdam,Korte Prinsengracht,49,13,8,1928,10000,1,0,32404,19079
20525,9904,0,SAAuctions,Amsterdam,Korte Prinsengracht,49,27,11,1933,10800,0,0,32405,19079
20526,9905,0,SAAuctions,Amsterdam,Korte Prinsengracht,51,7,4,1952,8500,0,0,32407,19080
20527,9906,0,SAAuctions,Amsterdam,Korte Prinsengracht,1a,6,11,1922,8100,0,0,32383,19062
20528,9906,0,SAAuctions,Amsterdam,Korte Prinsengracht,1a,11,4,1932,9200,0,0,32384,19062
20529,9906,0,SAAuctions,Amsterdam,Korte Prinsengracht,1a,3,5,1948,8000,0,0,32385,19062
20530,9907,0,SAAuctions,Amsterdam,Korte Prinsengracht,26_28,7,4,1924,34600,0,0,32397,19072
20531,9908,0,SAAuctions,Amsterdam,Korte Prinsengracht,41_43_45,12,1,1953,10000,0,0,32402,19077
20532,9909,0,SAAuctions,Amsterdam,Korte Reguliersdwarsstraat,5,30,4,1923,17700,0,0,32408,19081
20533,9910,0,SAAuctions,Amsterdam,Korte Reguliersdwarsstraat,7_9_123_125,30,4,1923,40000,0,0,32409,19082
20534,9911,0,SAAuctions,Amsterdam,Korte Tolstraat,1,10,11,1936,12500,1,0,32410,19083
20535,9912,0,SAAuctions,Amsterdam,Korte Tolstraat,3,10,11,1936,12500,1,0,32411,19084
20536,9913,0,SAAuctions,Amsterdam,Korte Tolstraat,5,10,11,1936,12500,1,0,32412,19085
20537,9914,0,SAAuctions,Amsterdam,Korte van Eeghenstraat,2,3,5,1937,9000,0,0,32186,18954
20538,9914,0,SAAuctions,Amsterdam,Korte van Eeghenstraat,2,6,8,1941,12000,1,0,32187,18954
20539,9914,0,SAAuctions,Amsterdam,Korte van Eeghenstraat,2,20,2,1946,13500,1,0,32188,18954
20540,9915,0,SAAuctions,Amsterdam,Korte van Eeghenstraat,6,15,2,1965,58000,0,0,32189,18955
20541,9916,0,SAAuctions,Amsterdam,Korte Wagenstraat,1,15,10,1923,4400,0,0,32413,19086
20542,9916,0,SAAuctions,Amsterdam,Korte Wagenstraat,1,27,7,1942,14600,0,0,32414,19086
20543,9917,0,SAAuctions,Amsterdam,Kortenaerstraat,19,23,1,1978,81000,0,0,32378,19059
20544,9918,0,SAAuctions,Amsterdam,Kortenaerstraat,21,23,1,1978,89800,0,0,32379,19060
20545,9919,0,SAAuctions,Amsterdam,Kostverlorenstraat,1,16,12,1968,47001,0,0,32415,19087
20546,9920,0,SAAuctions,Amsterdam,Kostverlorenstraat,3,16,12,1968,48001,0,0,32416,19088
20547,9921,0,SAAuctions,Amsterdam,Kostverlorenstraat,5,16,12,1968,46001,0,0,32417,19089
20548,9922,0,SAAuctions,Amsterdam,Kostverlorenstraat,11,12,9,1918,13000,1,0,32418,19090
20549,9922,0,SAAuctions,Amsterdam,Kostverlorenstraat,11,,7,1931,18500,1,0,32419,19090
20550,9922,0,SAAuctions,Amsterdam,Kostverlorenstraat,11,27,2,1961,38000,0,0,32420,19090
20551,9923,0,SAAuctions,Amsterdam,Kostverlorenstraat,13,12,9,1918,12500,1,0,32421,19091
20552,9923,0,SAAuctions,Amsterdam,Kostverlorenstraat,13,,7,1931,16500,1,0,32422,19091
20553,9923,0,SAAuctions,Amsterdam,Kostverlorenstraat,13,27,2,1962,35000,0,0,32423,19091
20554,9923,0,SAAuctions,Amsterdam,Kostverlorenstraat,13,14,2,1977,68000,0,0,32424,19091
20555,9924,0,SAAuctions,Amsterdam,Kostverlorenstraat,14,16,8,1921,16000,1,0,32427,19093
20556,9924,0,SAAuctions,Amsterdam,Kostverlorenstraat,14,28,4,1923,18000,1,0,32428,19093
20557,9924,0,SAAuctions,Amsterdam,Kostverlorenstraat,14,,7,1931,17000,1,0,32429,19093
20558,9925,0,SAAuctions,Amsterdam,Kostverlorenstraat,15,12,9,1918,12500,1,0,32430,19094
20559,9925,0,SAAuctions,Amsterdam,Kostverlorenstraat,15,,7,1931,17500,1,0,32431,19094
20560,9925,0,SAAuctions,Amsterdam,Kostverlorenstraat,15,27,2,1961,37500,0,0,32432,19094
20561,9926,0,SAAuctions,Amsterdam,Kostverlorenstraat,16,16,8,1921,16000,0,0,32433,19095
20562,9926,0,SAAuctions,Amsterdam,Kostverlorenstraat,16,28,4,1923,18000,0,0,32434,19095
20563,9926,0,SAAuctions,Amsterdam,Kostverlorenstraat,16,,7,1931,17000,0,0,32435,19095
20564,9927,0,SAAuctions,Amsterdam,Kostverlorenstraat,17,12,9,1918,12500,1,0,32436,19096
20565,9927,0,SAAuctions,Amsterdam,Kostverlorenstraat,17,,7,1931,18500,1,0,32437,19096
20566,9927,0,SAAuctions,Amsterdam,Kostverlorenstraat,17,27,2,1961,37000,0,0,32438,19096
20567,9928,0,SAAuctions,Amsterdam,Kostverlorenstraat,18,16,8,1921,16000,0,0,32439,19097
20568,9928,0,SAAuctions,Amsterdam,Kostverlorenstraat,18,28,4,1923,18000,0,0,32440,19097
20569,9928,0,SAAuctions,Amsterdam,Kostverlorenstraat,18,,7,1931,17000,0,0,32441,19097
20570,9929,0,SAAuctions,Amsterdam,Kostverlorenstraat,20,16,8,1921,16000,0,0,32442,19098
20571,9929,0,SAAuctions,Amsterdam,Kostverlorenstraat,20,28,4,1923,18000,0,0,32443,19098
20572,9929,0,SAAuctions,Amsterdam,Kostverlorenstraat,20,,7,1931,17000,0,0,32444,19098
20573,9930,0,SAAuctions,Amsterdam,Kostverlorenstraat,22,16,8,1921,16000,1,0,32446,19100
20574,9930,0,SAAuctions,Amsterdam,Kostverlorenstraat,22,28,4,1923,18000,1,0,32447,19100
20575,9930,0,SAAuctions,Amsterdam,Kostverlorenstraat,22,,7,1931,17000,1,0,32448,19100
20576,9931,0,SAAuctions,Amsterdam,Kostverlorenstraat,24,16,8,1921,16000,1,0,32449,19101
20577,9931,0,SAAuctions,Amsterdam,Kostverlorenstraat,24,28,4,1923,18000,1,0,32450,19101
20578,9931,0,SAAuctions,Amsterdam,Kostverlorenstraat,24,,7,1931,17000,1,0,32451,19101
20579,9932,0,SAAuctions,Amsterdam,Kostverlorenstraat,13_15_17_2_4,27,2,1962,280901,0,0,32425,19092
20580,9932,0,SAAuctions,Amsterdam,Kostverlorenstraat,13_15_17_2_4,14,2,1977,304216,0,0,32426,19092
20581,9933,0,SAAuctions,Amsterdam,Kostverlorenstraat,21_23_25,7,1,1952,39000,1,0,32445,19099
20582,9934,0,SAAuctions,Amsterdam,Kraaienplein,2,29,11,1948,26400,0,0,32452,19102
20583,9935,0,SAAuctions,Amsterdam,Kraaienplein,6,11,5,1927,18000,1,0,32453,19103
20584,9936,0,SAAuctions,Amsterdam,Kramatweg,58,14,9,1959,10000,0,0,32459,19109
20585,9937,0,SAAuctions,Amsterdam,Kramatweg,59,14,9,1959,8000,0,0,32460,19110
20586,9938,0,SAAuctions,Amsterdam,Kramatweg,60,14,9,1959,8000,0,0,32461,19111
20587,9939,0,SAAuctions,Amsterdam,Kramatweg,11_10_3_5_7,24,6,1968,23600,0,0,32454,19104
20588,9940,0,SAAuctions,Amsterdam,Kramatweg,25_28_373_387,18,12,1978,210001,0,0,32455,19105
20589,9941,0,SAAuctions,Amsterdam,Kramatweg,61_21,14,9,1959,4800,0,0,32462,19112
20590,9942,0,SAAuctions,Amsterdam,Krammerstraat,7,31,5,1929,18000,1,0,32466,19116
20591,9943,0,SAAuctions,Amsterdam,Krammerstraat,9,31,5,1929,18000,1,0,32467,19117
20592,9944,0,SAAuctions,Amsterdam,Krammerstraat,10,7,10,1938,14000,1,0,32468,19118
20593,9944,0,SAAuctions,Amsterdam,Krammerstraat,10,28,6,1943,16500,1,0,32470,19120
20594,9945,0,SAAuctions,Amsterdam,Krammerstraat,11,12,4,1954,18800,0,0,32472,19122
20595,9946,0,SAAuctions,Amsterdam,Krammerstraat,12,7,10,1938,14000,1,0,32469,19119
20596,9946,0,SAAuctions,Amsterdam,Krammerstraat,12,28,6,1943,16500,1,0,32471,19121
20597,9947,0,SAAuctions,Amsterdam,Krammerstraat,13,12,4,1954,19600,0,0,32473,19123
20598,9948,0,SAAuctions,Amsterdam,Krammerstraat,14,7,10,1938,14000,1,0,32476,19125
20599,9948,0,SAAuctions,Amsterdam,Krammerstraat,14,26,1,1951,16000,1,0,32478,19127
20600,9948,0,SAAuctions,Amsterdam,Krammerstraat,14,24,3,1958,31000,0,0,32480,19129
20601,9948,0,SAAuctions,Amsterdam,Krammerstraat,14,11,4,1960,43500,0,0,32482,19131
20602,9949,0,SAAuctions,Amsterdam,Krammerstraat,15,12,4,1954,20200,0,0,32474,19124
20603,9949,0,SAAuctions,Amsterdam,Krammerstraat,15,,,1962,44000,0,0,32475,19124
20604,9950,0,SAAuctions,Amsterdam,Krammerstraat,16,7,10,1938,14000,1,0,32477,19126
20605,9950,0,SAAuctions,Amsterdam,Krammerstraat,16,26,1,1951,16000,1,0,32479,19128
20606,9950,0,SAAuctions,Amsterdam,Krammerstraat,16,24,3,1958,31000,0,0,32481,19130
20607,9950,0,SAAuctions,Amsterdam,Krammerstraat,16,11,4,1960,42000,0,0,32483,19132
20608,9951,0,SAAuctions,Amsterdam,Krammerstraat,18,4,5,1939,13500,1,0,32484,19133
20609,9952,0,SAAuctions,Amsterdam,Krammerstraat,20,4,5,1939,13500,1,0,32485,19134
20610,9953,0,SAAuctions,Amsterdam,Krammerstraat,22,4,5,1939,13500,1,0,32486,19135
20611,9954,0,SAAuctions,Amsterdam,Krammerstraat,24,12,11,1934,15500,0,0,32487,19136
20612,9955,0,SAAuctions,Amsterdam,Krammerstraat,26,12,11,1934,15500,0,0,32488,19137
20613,9956,0,SAAuctions,Amsterdam,Krammerstraat,3_5,31,5,1929,22000,1,0,32465,19115
20614,9957,0,SAAuctions,Amsterdam,Kribbestraat,12,11,10,1965,47000,0,0,32491,19140
20615,9958,0,SAAuctions,Amsterdam,Kribbestraat,17,18,12,1950,16250,0,0,32489,19138
20616,9959,0,SAAuctions,Amsterdam,Kribbestraat,19,18,12,1950,16850,0,0,32490,19139
20617,9960,0,SAAuctions,Amsterdam,Kribbestraat,20,24,9,1951,17800,0,0,32492,19141
20618,9961,0,SAAuctions,Amsterdam,Kribbestraat,22,24,9,1951,17801,0,0,32493,19142
20619,9962,0,SAAuctions,Amsterdam,Kribbestraat,31,22,2,1965,48000,0,0,32495,19144
20620,9963,0,SAAuctions,Amsterdam,Kribbestraat,33,22,2,1965,47500,0,0,32496,19145
20621,9964,0,SAAuctions,Amsterdam,Kribbestraat,50,28,7,1958,27600,0,0,32497,19146
20622,9965,0,SAAuctions,Amsterdam,Kribbestraat,55,10,12,1951,16100,0,0,32498,19147
20623,9966,0,SAAuctions,Amsterdam,Kribbestraat,21_23_25,26,7,1944,42000,1,0,32494,19143
20624,9967,0,SAAuctions,Amsterdam,Krom Boomssloot,1,13,9,1932,10000,1,0,32500,19148
20625,9967,0,SAAuctions,Amsterdam,Krom Boomssloot,1,1,12,1958,12001,0,0,32499,19148
20626,9968,0,SAAuctions,Amsterdam,Krom Boomssloot,12,27,3,1924,3520,0,0,32501,19149
20627,9969,0,SAAuctions,Amsterdam,Krom Boomssloot,17,21,9,1970,4704,0,0,32507,19154
20628,9970,0,SAAuctions,Amsterdam,Krom Boomssloot,24,26,6,1944,4900,0,0,32503,19151
20629,9971,0,SAAuctions,Amsterdam,Krom Boomssloot,32,26,7,1948,4600,0,0,32504,19152
20630,9972,0,SAAuctions,Amsterdam,Krom Boomssloot,34,21,9,1970,5200,0,0,32505,19153
20631,9972,0,SAAuctions,Amsterdam,Krom Boomssloot,34,27,6,1977,64000,0,0,32506,19153
20632,9973,0,SAAuctions,Amsterdam,Krom Boomssloot,36,27,3,1961,3100,0,0,32508,19155
20633,9974,0,SAAuctions,Amsterdam,Krom Boomssloot,37,6,3,1944,7600,0,0,32510,19156
20634,9974,0,SAAuctions,Amsterdam,Krom Boomssloot,37,31,5,1948,12500,0,0,32511,19156
20635,9974,0,SAAuctions,Amsterdam,Krom Boomssloot,37,5,8,1948,12000,1,0,32509,19156
20636,9975,0,SAAuctions,Amsterdam,Krom Boomssloot,44,25,4,1949,10800,0,0,32512,19157
20637,9976,0,SAAuctions,Amsterdam,Krom Boomssloot,45,11,4,1970,18000,0,0,32513,19158
20638,9977,0,SAAuctions,Amsterdam,Krom Boomssloot,47,5,3,1923,9501,0,0,32514,19159
20639,9977,0,SAAuctions,Amsterdam,Krom Boomssloot,47,27,3,1950,21100,0,0,32515,19159
20640,9978,0,SAAuctions,Amsterdam,Krom Boomssloot,49,24,7,1939,14000,1,0,32516,19160
20641,9979,0,SAAuctions,Amsterdam,Krom Boomssloot,65,15,2,1909,8500,0,0,32518,19161
20642,9979,0,SAAuctions,Amsterdam,Krom Boomssloot,65,19,9,1912,8500,1,0,32517,19161
20643,9980,0,SAAuctions,Amsterdam,Krom Boomssloot,67,15,2,1909,4600,0,0,32522,19163
20644,9980,0,SAAuctions,Amsterdam,Krom Boomssloot,67,19,9,1912,5500,1,0,32521,19163
20645,9981,0,SAAuctions,Amsterdam,Krom Boomssloot,69,28,11,1960,5900,0,0,32523,19164
20646,9982,0,SAAuctions,Amsterdam,Krom Boomssloot,75,5,4,1976,18500,0,0,32524,19165
20647,9983,0,SAAuctions,Amsterdam,Krom Boomssloot,16_18_20,8,7,1947,35000,1,0,32502,19150
20648,9984,0,SAAuctions,Amsterdam,Krom Boomssloot,65_67,15,2,1909,13180,0,0,32520,19162
20649,9984,0,SAAuctions,Amsterdam,Krom Boomssloot,65_67,11,3,1930,18000,1,0,32519,19162
20650,9985,0,Verweij,Amsterdam,Kromboomsloot,41,4,7,1855,2450,0,0,1602,234
20651,9985,0,Verweij,Amsterdam,Kromboomsloot,41,2,12,1929,5950,0,0,1603,234
20652,9985,0,Verweij,Amsterdam,Kromboomsloot,41,11,1,1940,2000,0,0,1604,234
20653,9986,0,SAAuctions,Amsterdam,Kromboomssloot,8b_8c,13,10,1969,8200,0,0,23114,8655
20654,9987,0,SAAuctions,Amsterdam,Kromme Elleboogsteeg,1_3_8,8,1,1919,80000,1,0,32525,19166
20655,9987,0,SAAuctions,Amsterdam,Kromme Elleboogsteeg,1_3_8,3,10,1932,66000,0,0,32526,19166
20656,9988,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,2,15,3,1922,26000,1,0,32538,19177
20657,9988,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,2,1,7,1933,16000,1,0,32539,19177
20658,9988,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,2,10,5,1941,15000,1,0,32540,19177
20659,9988,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,2,24,3,1942,16000,1,0,32541,19177
20660,9989,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,4,15,3,1922,26000,1,0,32542,19178
20661,9989,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,4,1,7,1933,16000,1,0,32543,19178
20662,9989,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,4,10,5,1941,15000,1,0,32544,19178
20663,9989,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,4,24,3,1942,16000,1,0,32545,19178
20664,9990,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,12,7,11,1921,25000,1,0,32546,19179
20665,9991,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,14,7,11,1921,25000,1,0,32549,19181
20666,9992,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,16,4,11,1921,25000,1,0,32550,19182
20667,9992,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,16,11,6,1946,16000,1,0,32551,19182
20668,9993,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,17,21,2,1925,15000,1,0,32552,19183
20669,9994,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,19,21,2,1925,15000,1,0,32553,19184
20670,9995,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,21,21,2,1925,15000,1,0,32554,19185
20671,9996,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,24,,10,1931,14000,1,0,32556,19187
20672,9997,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,31,7,5,1951,16000,0,0,32557,19188
20673,9997,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,31,6,4,1959,20800,0,0,32527,19167
20674,9997,1,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,31,6,4,1959,20800,0,0,32558,19188
20675,9997,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,31,30,11,1964,32000,0,0,32559,19188
20676,9998,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,33,6,4,1959,21800,0,0,32528,19168
20677,9999,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,35,6,4,1959,24800,0,0,32560,19189
20678,10000,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,39,6,4,1959,23800,0,0,32530,19170
20679,10000,1,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,39,6,4,1959,23800,0,0,32535,19174
20680,10001,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,41,6,4,1959,21400,0,0,32531,19171
20681,10001,1,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,41,6,4,1959,21400,0,0,32536,19175
20682,10002,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,43,6,4,1959,21400,0,0,32532,19172
20683,10002,1,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,43,6,4,1959,21400,0,0,32537,19176
20684,10003,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,67,15,10,1962,33000,0,0,32561,19190
20685,10004,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,69,15,10,1962,30000,0,0,32562,19191
20686,10005,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,71,15,10,1962,30500,0,0,32563,19192
20687,10006,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,73,5,2,1926,15000,1,0,32564,19193
20688,10006,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,73,1,10,1926,16500,1,0,32565,19193
20689,10007,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,75,5,2,1926,15000,1,0,32566,19194
20690,10007,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,75,1,10,1926,16500,1,0,32567,19194
20691,10008,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,77,5,2,1926,15000,1,0,32568,19195
20692,10008,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,77,1,10,1926,16500,1,0,32569,19195
20693,10009,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,79,5,2,1926,15000,1,0,32570,19196
20694,10009,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,79,1,10,1926,16500,1,0,32571,19196
20695,10010,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,81,5,2,1926,15000,1,0,32572,19197
20696,10010,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,81,1,10,1926,16500,1,0,32573,19197
20697,10011,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,83,5,2,1926,15000,1,0,32574,19198
20698,10011,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,83,1,10,1926,16500,1,0,32575,19198
20699,10012,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,85,5,2,1926,15000,1,0,32576,19199
20700,10012,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,85,1,10,1926,16500,1,0,32577,19199
20701,10013,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,87,5,2,1926,15000,1,0,32578,19200
20702,10013,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,87,1,10,1926,16500,1,0,32579,19200
20703,10014,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,89,5,2,1926,15000,1,0,32580,19201
20704,10014,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,89,1,10,1926,16500,1,0,32581,19201
20705,10015,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,91,5,2,1926,15000,1,0,32582,19202
20706,10015,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,91,1,10,1926,16500,1,0,32583,19202
20707,10016,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,11_13_15_41_43,29,4,1946,60400,0,0,32547,19180
20708,10016,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,11_13_15_41_43,12,4,1954,85000,0,0,32548,19180
20709,10017,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,23_58,21,2,1925,22000,1,0,32555,19186
20710,10018,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,35_37,6,4,1959,24800,0,0,32529,19169
20711,10018,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,35_37,16,4,1961,32000,0,0,32533,19173
20712,10018,0,SAAuctions,Amsterdam,Kromme Mijdrechtstraat,35_37,20,10,1969,46000,0,0,32534,19173
20713,10019,0,Verweij,Amsterdam,Kromme Palmstraat,16,19,11,1849,215,0,0,1754,261
20714,10019,0,Verweij,Amsterdam,Kromme Palmstraat,16,12,11,1872,725,0,0,1755,261
20715,10019,0,Verweij,Amsterdam,Kromme Palmstraat,16,24,12,1894,1600,0,0,1756,261
20716,10019,0,Verweij,Amsterdam,Kromme Palmstraat,16,27,2,1930,1200,0,0,1757,261
20717,10019,0,Verweij,Amsterdam,Kromme Palmstraat,16,3,9,1931,1195,0,0,1758,261
20718,10019,0,Verweij,Amsterdam,Kromme Palmstraat,16,25,3,1938,600,0,0,1759,261
20719,10020,0,SAAuctions,Amsterdam,Kromme Palmstraat,4a_6,14,10,1947,2500,1,0,32585,19204
20720,10020,0,SAAuctions,Amsterdam,Kromme Palmstraat,4a_6,8,1,1962,10000,0,0,32586,19204
20721,10021,0,SAAuctions,Amsterdam,Kromme Waal,10,,6,1919,17500,1,0,32587,19205
20722,10022,0,SAAuctions,Amsterdam,Kromme Waal,15,19,11,1956,6600,0,0,32588,19206
20723,10023,0,SAAuctions,Amsterdam,Kromme Waal,16,11,6,1923,18000,0,0,32589,19207
20724,10023,0,SAAuctions,Amsterdam,Kromme Waal,16,23,6,1924,18000,0,0,32590,19207
20725,10023,0,SAAuctions,Amsterdam,Kromme Waal,16,2,7,1951,8000,0,0,32591,19207
20726,10024,0,SAAuctions,Amsterdam,Kromme Waal,20,30,3,1925,18000,0,0,32592,19208
20727,10024,0,SAAuctions,Amsterdam,Kromme Waal,20,9,7,1934,6150,0,0,32593,19208
20728,10025,0,SAAuctions,Amsterdam,Kromme Waal,22,21,7,1941,6700,0,0,32594,19209
20729,10026,0,SAAuctions,Amsterdam,Kromme Waal,29,22,2,1919,20000,1,0,32596,19210
20730,10026,0,SAAuctions,Amsterdam,Kromme Waal,29,20,3,1933,18000,0,0,32597,19210
20731,10027,0,SAAuctions,Amsterdam,Kromme Waal,30,7,1,1889,20500,0,0,32600,19211
20732,10027,0,SAAuctions,Amsterdam,Kromme Waal,30,20,2,1909,10000,1,0,32598,19211
20733,10027,0,SAAuctions,Amsterdam,Kromme Waal,30,30,1,1919,10000,1,0,32599,19211
20734,10028,0,SAAuctions,Amsterdam,Kromme Waal,31,11,5,1923,9000,1,0,32607,19213
20735,10028,0,SAAuctions,Amsterdam,Kromme Waal,31,,2,1925,9000,1,0,32608,19213
20736,10028,0,SAAuctions,Amsterdam,Kromme Waal,31,,10,1927,9000,1,0,32609,19213
20737,10028,0,SAAuctions,Amsterdam,Kromme Waal,31,,3,1930,9000,1,0,32610,19213
20738,10028,0,SAAuctions,Amsterdam,Kromme Waal,31,,6,1932,9000,1,0,32611,19213
20739,10028,0,SAAuctions,Amsterdam,Kromme Waal,31,20,1,1947,7000,0,0,32612,19213
20740,10028,0,SAAuctions,Amsterdam,Kromme Waal,31,16,1,1950,6010,0,0,32613,19213
20741,10029,0,SAAuctions,Amsterdam,Kromme Waal,32,20,3,1965,9009,0,0,32614,19214
20742,10029,0,SAAuctions,Amsterdam,Kromme Waal,32,26,4,1965,20000,0,0,32615,19214
